Datetime,Kps,Predicted_Kp
2007-04-20 02:00:00,1.3,1.2994614
2007-04-20 03:00:00,0.7,0.84505624
2007-04-20 04:00:00,0.7,0.70029
2007-04-20 05:00:00,0.7,0.70001274
2007-04-20 06:00:00,0.0,0.00017631415
2007-04-20 07:00:00,0.0,0.0014128728
2007-04-20 08:00:00,0.0,1.0703854e-05
2007-04-20 09:00:00,0.3,0.29979616
2007-04-20 10:00:00,0.3,0.3020995
2007-04-20 11:00:00,0.3,0.30000684
2007-04-20 12:00:00,0.3,0.3001237
2007-04-20 13:00:00,0.3,0.29978195
2007-04-20 14:00:00,0.3,0.30029297
2007-04-20 15:00:00,0.0,0.0009146235
2007-04-20 16:00:00,0.0,0.0007247868
2007-04-20 17:00:00,0.0,0.0008132839
2007-04-20 18:00:00,1.3,0.7741054
2007-04-20 19:00:00,1.3,1.3001888
2007-04-20 20:00:00,1.3,1.2991997
2007-04-20 21:00:00,0.3,0.3000417
2007-04-20 22:00:00,0.3,0.3000808
2007-04-20 23:00:00,0.3,0.3007083
2007-04-21 00:00:00,1.0,0.99936664
2007-04-21 01:00:00,1.0,0.99974245
2007-04-21 02:00:00,1.0,0.769665
2007-04-21 03:00:00,0.0,0.00064158335
2007-04-21 04:00:00,0.0,0.8345595
2007-04-21 05:00:00,0.0,0.0003309261
2007-04-21 06:00:00,0.0,0.00037951654
2007-04-21 07:00:00,0.0,0.00069208926
2007-04-21 08:00:00,0.0,0.0010265439
2007-04-21 09:00:00,0.0,-7.364007e-05
2007-04-21 10:00:00,0.0,0.0010233027
2007-04-21 11:00:00,0.0,0.00020595273
2007-04-21 12:00:00,0.3,0.2998595
2007-04-21 13:00:00,0.3,0.3000326
2007-04-21 14:00:00,0.3,0.3005036
2007-04-21 15:00:00,0.3,0.4597882
2007-04-21 16:00:00,0.3,0.29992744
2007-04-21 17:00:00,0.3,0.41735387
2007-04-21 18:00:00,0.7,0.6998411
2007-04-21 19:00:00,0.7,0.69952506
2007-04-21 20:00:00,0.7,0.69976795
2007-04-21 21:00:00,2.3,2.297902
2007-04-21 22:00:00,2.3,2.299345
2007-04-21 23:00:00,2.3,0.59853154
2007-04-22 00:00:00,2.3,2.300006
2007-04-22 01:00:00,2.3,2.3000262
2007-04-22 02:00:00,2.3,1.6381729
2007-04-22 03:00:00,1.3,1.3012723
2007-04-22 04:00:00,1.3,1.3000027
2007-04-22 05:00:00,1.3,1.3002908
2007-04-22 06:00:00,2.0,1.9998184
2007-04-22 07:00:00,2.0,1.9997835
2007-04-22 08:00:00,2.0,2.000182
2007-04-22 09:00:00,2.0,1.999776
2007-04-22 10:00:00,2.0,2.000291
2007-04-22 11:00:00,2.0,2.0008945
2007-04-22 12:00:00,2.7,2.29476
2007-04-22 13:00:00,2.7,2.7000554
2007-04-22 14:00:00,2.7,2.6993773
2007-04-22 15:00:00,2.7,2.9585686
2007-04-22 16:00:00,2.7,2.6998265
2007-04-22 17:00:00,2.7,2.6998715
2007-04-22 18:00:00,2.7,2.699988
2007-04-22 19:00:00,2.7,2.700312
2007-04-22 20:00:00,2.7,2.7001963
2007-04-22 21:00:00,4.0,3.99855
2007-04-22 22:00:00,4.0,3.9997103
2007-04-22 23:00:00,4.0,4.00002
2007-04-23 00:00:00,5.0,4.998998
2007-04-23 01:00:00,5.0,4.9997544
2007-04-23 02:00:00,5.0,3.6899943
2007-04-23 03:00:00,4.3,4.2996144
2007-04-23 04:00:00,4.3,4.300196
2007-04-23 05:00:00,4.3,4.300048
2007-04-23 06:00:00,1.3,1.3007513
2007-04-23 07:00:00,1.3,3.3164012
2007-04-23 08:00:00,1.3,1.3002688
2007-04-23 09:00:00,0.7,0.700157
2007-04-23 10:00:00,0.7,0.69993263
2007-04-23 11:00:00,0.7,0.7000975
2007-04-23 12:00:00,1.3,1.1700801
2007-04-23 13:00:00,1.3,1.2994802
2007-04-23 14:00:00,1.3,1.3000976
2007-04-23 15:00:00,0.3,0.30014655
2007-04-23 16:00:00,0.3,1.2827059
2007-04-23 17:00:00,0.3,0.30078045
2007-04-23 18:00:00,0.3,0.2995762
2007-04-23 19:00:00,0.3,0.30037516
2007-04-23 20:00:00,0.3,0.8762139
2007-04-23 21:00:00,1.3,1.3001755
2007-04-23 22:00:00,1.3,1.2996913
2007-04-23 23:00:00,1.3,1.2998421
2007-04-24 00:00:00,0.7,0.7002439
2007-04-24 01:00:00,0.7,0.7003777
2007-04-24 02:00:00,0.7,0.7001729
2007-04-24 03:00:00,0.7,0.7000428
2007-04-24 04:00:00,0.7,0.69995576
2007-04-24 05:00:00,0.7,0.70016474
2007-04-24 06:00:00,0.7,0.69972223
2007-04-24 07:00:00,0.7,1.3517646
2007-04-24 08:00:00,0.7,0.6998968
2007-04-24 09:00:00,0.7,0.90097433
2007-04-24 10:00:00,0.7,0.70009613
2007-04-24 11:00:00,0.7,0.70006967
2007-04-24 12:00:00,1.0,0.9999321
2007-04-24 13:00:00,1.0,0.9996978
2007-04-24 14:00:00,1.0,0.74222624
2007-04-24 15:00:00,1.7,1.700025
2007-04-24 16:00:00,1.7,1.6999023
2007-04-24 17:00:00,1.7,1.6996156
2007-04-24 18:00:00,1.3,1.6883385
2007-04-24 19:00:00,1.3,1.3001344
2007-04-24 20:00:00,1.3,1.300631
2007-04-24 21:00:00,2.0,1.9995452
2007-04-24 22:00:00,2.0,2.0002382
2007-04-24 23:00:00,2.0,1.9998956
2007-04-25 00:00:00,1.7,1.700404
2007-04-25 01:00:00,1.7,1.7001947
2007-04-25 02:00:00,1.7,1.7002363
2007-04-25 03:00:00,0.7,1.6359003
2007-04-25 04:00:00,0.7,0.70027655
2007-04-25 05:00:00,0.7,0.7000956
2007-04-25 06:00:00,0.7,0.6997039
2007-04-25 07:00:00,0.7,0.70002496
2007-04-25 08:00:00,0.7,0.9260604
2007-04-25 09:00:00,2.3,2.2988675
2007-04-25 10:00:00,2.3,2.2988634
2007-04-25 11:00:00,2.3,2.2986202
2007-04-25 12:00:00,2.0,2.00062
2007-04-25 13:00:00,2.0,1.999701
2007-04-25 14:00:00,2.0,1.9999346
2007-04-25 15:00:00,0.7,0.6999907
2007-04-25 16:00:00,0.7,0.70139176
2007-04-25 17:00:00,0.7,0.70041317
2007-04-25 18:00:00,0.3,0.29982015
2007-04-25 19:00:00,0.3,0.8739381
2007-04-25 20:00:00,0.3,0.30027604
2007-04-25 21:00:00,2.7,2.6984062
2007-04-25 22:00:00,2.7,2.6985264
2007-04-25 23:00:00,2.7,2.6982508
